uce	aristochromis_christiae_ID25	astatotilapia_burtoni_ID32	aulonocara_stuartgranti_ID26	bathybates_minor_ID90	boulengerochromis_microlepis_ID79	capidochromis_eucinostomus_ID12	chalinochromis_brichardi_ID57	cheilotilapia_euchilus_ID23	cheilotilapia_rhodessi_ID24	copadichromis_trimaculatus_ID18	cyathichromis_obliquidens_ID3	cyprichromis_pavo_ID84	docimodus_evelynae_ID10	ectodus_descampsii_ID55	eretmodus_cyanostictus_ID82	fossorichromis_rostratus_ID28	genyochromis_mento_ID7	gnathochromis_permaxillaris_ID60	haplochromis_thereuterion_ID71	haplotaxodon_microlepis_ID77	harpagochromis_golden_duck_ID73	harpagochromis_orange_rock_hunter_ID89	harpagochromis_serranus_ID87	harpagochromis_two_stripe_white_lip_ID88	hemitilapia_oxyrhynchus_ID15	julidochromis_dickfeldi_ID45	labeotropheus_fullbornei_ID8	labeotropheus_trewavase_ID6	labidochromis_gigas_ID30	lamprologus_callipterus_ID56	lamprologus_signatus_ID70	lamprologus_speciosus_ID65	lepidiolamprologus_attenuatus_ID47	lepidiolamprologus_boulengeri_ID36	lepidiolamprologus_hecqui_ID58	lepidiolamprologus_leimairii_ID69	lepidiolamprologus_meeli_kipili_ID40	lepidiolamprologus_nkambae_ID41	lepidiolamprologus_profundicola_ID76	lepidolamprologus_elongatus_ID34	limnochromis_auritus_ID38	lipochromis_parvidens_ID74	melanochromis_auratus_ID4	melanochromis_kaskazini_ID33	metriaclima_greshakae_ID11	metriaclima_patricki_ID22	neolamprologus_bifasciatus_ID80	neolamprologus_brichardi_ID50	neolamprologus_cylindricus_ID68	neolamprologus_fasciatus_ID86	neolamprologus_furcifer_ID66	neolamprologus_helianthus_ID83	neolamprologus_longicaudata_ID54	neolamprologus_longior_ID35	neolamprologus_modestus_ID61	neolamprologus_niger_ID59	neolamprologus_nigriventer_ID67	neolamprologus_obscurus_ID53	neolamprologus_olivaceous_ID85	neolamprologus_prochilus_ID51	neolamprologus_pulcher_ID42	neolamprologus_savoryi_ID39	neolamprologus_sexfasciatus_ID63	neolamprologus_tetracanthus_ID46	neolamprologus_walteri_ID52	nimbochromis_polystigma_ID2	ophthalmotilapia_boops_ID44	ophthalmotilapia_nasuta_ID37	otopharynx_heterodon_ID13	otopharynx_lithobates_ID16	otopharynx_picta_ID14	petrotilapia_nigra_ID9	placidochromis_electra_ID21	placidochromis_milomo_ID17	prognathochromis_perrieri_ID49	psedotropheus_crabro_ID27	pseudotropheus_flavus_ID19	ptyochromis_cf_ID72	pundamila_pundamila_ID75	pyxichromis_orthostoma_ID62	rhamphochromis_longiceps_ID81	simochromis_babaulti_ID48	stigmatochromis_woodei_ID20	taeniolethrinops_preorbitalis_ID29	telmatochromis_dhonti_ID43	telmatochromis_temporalis_ID64	trematochromis_benthicola_ID78	tropheops_microstoma_ID1	tyrannochromis_nigriventer_ID5	variabilichromis_moorii_ID31
uce-790	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1
uce-1311	1	1	1	1	1	1	1	.	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1
uce-1166	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	.	1	1	1	1	1	1	.	.	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1
uce-1195	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	.	.	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1
uce-1042	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	.	1	1	1	.	1	.	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1
uce-131	.	1	1	.	1	1	1	1	.	.	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	.	1	1
uce-130	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-133	1	1	1	1	.	1	.	1	.	1	1	1	1	1	1	1	1	.	1	1	.	.	1	1	1	1	1	.	.	.	1	1	.	.	.	1	.	1	1	.	1	1	1	.	.	.	1	1	.	1	.	.	1	1	.	1	1	1	1	1	.	.	1	1	1	1	1	.	1	1	.	1	1	1	1	1	.	1	1	.	1	1	.	.	1	1	1	1	.	1
uce-132	1	1	.	1	1	.	1	1	1	1	1	1	.	1	1	.	.	1	1	.	.	1	1	.	1	1	1	.	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1
uce-135	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-134	1	1	1	.	1	.	.	1	1	1	1	1	1	.	1	1	1	.	.	1	1	1	1	.	1	1	1	.	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	.	1
uce-137	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-136	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1
uce-139	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	.	.	1	1	.	.	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-138	1	1	1	1	1	.	.	1	.	1	1	.	1	.	1	1	.	1	1	1	1	1	1	.	1	1	1	.	.	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1
uce-1326	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	.	1	.	.	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1
uce-641	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	.	.	1	1	1	.	1	.	1	1	1	.	1	.	1	1	1	.	.	1	.	1	1	.	.	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1
uce-1310	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	.	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1
uce-1327	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	.	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1
uce-1194	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-940	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1
uce-1321	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1
uce-1096	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-528	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-529	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-1322	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-1097	1	1	1	.	.	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1
uce-522	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-523	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	.	1	1	1	1	.	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1
uce-520	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-521	1	1	1	1	1	1	1	.	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	.	.	1	1	1	1	1	.	1	1	1	.	1	.
uce-526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1
uce-527	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-524	1	.	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-525	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	.	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1
uce-1313	1	.	.	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	1	1	1	1	.	1	1	1
uce-1283	.	1	.	.	1	.	.	.	.	.	1	1	1	1	1	1	.	.	1	1	1	.	.	.	1	1	1	.	.	1	.	1	.	1	1	1	1	1	1	.	1	.	.	1	1	1	.	.	1	.	1	1	1	1	.	.	1	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	.	.	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1
uce-1164	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-1095	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	.	1	1	.	.	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.
uce-359	1	.	1	1	1	.	1	1	1	1	1	.	.	1	1	1	1	.	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	.	1	1	.	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1
uce-358	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1
uce-1282	1	1	1	1	.	1	.	1	.	1	.	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	.	.	1	1	1	.	.	1	.	.	1	1	.	1	1	.	1	.	.	1	.	.	.	1	1	1	1	.	1	.	.	1	1	1	1	.	.	1	.	1	1	.	1	1	1	1	1	1	1	1	.	1	.
uce-355	.	.	.	1	1	.	1	1	1	1	1	.	1	1	1	.	1	1	1	1	.	1	.	1	1	1	.	1	1	.	1	1	1	.	.	1	1	.	1	1	.	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	.	1	1	.	1	1	.	1	1	.	1	1	1	1	.	1	1	.	1
uce-354	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	.	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1
uce-357	1	.	1	.	1	.	1	1	1	1	.	1	.	.	.	1	1	.	1	1	.	.	1	1	1	1	1	.	.	.	.	.	1	.	.	.	.	.	1	1	1	.	1	1	1	.	.	1	1	1	.	1	1	.	1	.	1	.	.	1	1	.	.	1	.	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	.
uce-356	1	1	1	.	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	.	1
uce-351	.	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	.	.	1	.	.	1	1	1	1	1	1	1	1	.	1	1	.	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1
uce-350	.	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	.	1	1	1	1	.	1	.	.	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	.	1	1	1	1	1	1	1	1	.	1	1	1	.	.	1	1
uce-353	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	.	1	1	1	1
uce-352	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-1280	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1
uce-1090	1	.	1	1	1	1	1	1	1	1	.	.	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-938	1	1	1	1	1	1	1	1	1	.	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	.	.	1	1	1	1	1	.	.	1	1	.	1	1	1	1	1	.	1	.	1	1	.	1	1	1	1	.	1	1	.	1	1	.	1	.	1	1	1	.	.	1
uce-542	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-1287	1	.	1	1	.	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	.	.	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1
uce-411	1	1	1	.	1	1	.	1	.	1	1	.	1	.	1	1	1	1	1	.	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	.	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1
uce-792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	.	1	1	1	.	1	.	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-629	1	1	.	1	1	1	1	1	1	.	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	.	.	.	.	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	.	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-1286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1
uce-1165	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.
uce-795	1	1	1	1	1	1	1	1	.	.	.	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1
uce-1285	1	.	.	.	1	.	.	1	1	1	.	.	1	1	1	1	1	.	.	1	.	1	1	1	1	1	1	.	.	1	.	1	1	.	1	.	1	1	.	.	1	1	.	.	.	1	1	1	.	1	1	.	1	1	.	1	1	1	.	.	.	1	1	.	1	1	1	1	1	1	.	.	1	1	.	1	.	1	.	.	1	.	1	.	1	1	1	.	.	.
uce-794	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	.	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1
uce-1284	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-797	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	.	1	.	1	1	1	1	1	1	.	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1
uce-767	1	.	1	.	1	.	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	.
uce-416	1	.	1	1	1	1	.	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
